GNa,GNaL,Gto,GKr_,GKs_,GK1,Gncx,GKb,GpCa,PCa_,Pnak,PNab,PCab,SERCA_total,RyR_total,Leak_total,Trans_total
0.67743856,0.76353663,0.910519271,0.961053031,0.945646504,0.862589074,0.774075114,0.632411201,0.614687015,1.263725809,0.53371311,1.020630773,1.148792704,0.724795281,1.074676187,1.002165812,1.280177554
1.747512355,1.378593025,1.057670114,1.008545138,0.752764935,1.20009141,1.177911047,1.291164557,0.994640295,1.312958615,0.833191422,0.73660383,1.558543412,1.213858644,0.687606,0.928671175,1.106658196
1.603504593,0.985131284,0.908729822,0.845718508,0.876572547,0.965934499,0.541638493,1.296494417,0.95099219,1.637720888,1.404996841,1.18363086,0.72513355,0.732367431,0.89763538,0.6441854,0.710242173
0.677722097,0.621199992,1.530038628,1.365845519,1.405315051,1.171554256,0.979001198,1.486085797,1.650464898,0.856300456,1.838835054,0.619759977,0.839077287,0.854985892,1.165449219,1.239656452,0.808111669
1.232929387,0.646525276,1.192019303,1.381502057,0.73677079,0.847047776,1.349336493,1.932353569,0.901144232,0.90731913,1.172118567,0.772514982,0.687500912,0.607896003,1.755002698,1.131725778,1.099134333
0.787653242,1.173960828,1.429865746,0.613544543,1.114953245,1.050858558,1.0945613,0.996788634,1.126303823,0.717918737,1.161647867,0.898468146,1.157849218,0.852758233,0.867467138,1.14565901,0.877718438
0.618059313,0.789743361,1.751307716,1.992055277,0.98014398,0.627152721,1.001507818,1.229971692,2.164088645,1.678204164,0.8867119,0.862487141,0.711937011,1.490021515,0.880659769,0.947882756,0.769199642
0.7581388,1.243453954,0.741345093,1.087192328,0.864826368,1.248205167,0.803313545,0.804943917,0.740091574,0.961950085,0.86090453,1.323201625,1.474067999,0.900024914,1.775042005,1.289509538,1.680308489
0.859601943,1.324209942,1.221803891,1.498451202,1.107867128,1.115139886,0.908679221,0.848192025,1.213430151,1.057800144,0.989197083,0.798035105,0.739149772,1.219579242,1.089254704,0.590000581,0.79955968
1.22806739,1.150217086,1.046960272,1.156435255,0.818533557,0.867096057,1.014877229,1.379017266,1.179104652,0.983705654,1.400085445,0.837227999,1.312891536,1.099187277,0.718989344,0.720434573,0.802919936
1.198046562,1.016805229,0.947788266,1.059551161,1.499499765,1.253476559,0.851358442,0.946260362,1.174130127,0.892661818,1.401569416,1.537856407,0.930909963,0.88598258,1.821494143,0.623458705,0.798441876
1.476430293,0.70356681,1.277931637,1.273122609,1.490230073,1.260950063,1.113098959,0.784850184,1.478585258,1.248039912,0.757314173,0.801142372,0.672354271,0.877237297,1.015185415,1.426194771,0.936069524
1.11029109,0.704395212,0.915206127,0.904988506,0.805258725,0.699141435,0.717379245,0.903636288,0.822467012,1.549581988,0.806794718,0.894003177,1.609865189,1.542146741,0.84520048,1.241540574,0.824195062
1.913630898,0.899439022,0.790869705,0.695981002,1.408329097,1.186374748,1.287997863,0.932421722,0.762921435,0.838064682,0.830539452,1.004026748,0.918733282,1.391621074,0.862266666,1.272201118,0.73904989
1.05173234,0.992175072,0.88568259,0.851245329,0.864399351,0.899360069,1.473070778,1.174192039,1.002485489,0.739331475,0.600989728,0.957364285,0.958976888,0.712086557,1.201758926,0.761975343,1.30386221
1.134584687,1.056579125,1.162115962,0.905692204,0.484776812,0.749122637,2.258079239,1.341171473,0.786761333,1.156266503,1.149780842,0.9085853,0.544033414,1.417093141,1.329410858,1.56157581,1.84634475
0.853576248,1.092878397,1.068221769,0.951294032,0.947182821,0.736245175,1.013810015,0.666926487,1.082449569,1.203965264,1.222690885,1.17200459,1.302304642,0.996124729,0.89138462,1.520049038,0.574989185
0.787399902,1.192437639,0.663025629,0.986826924,1.162454643,0.904533684,1.224702461,1.210442108,2.046243812,0.65524354,0.851567537,0.955828143,0.926209598,0.809160106,1.419301656,1.260799729,1.299616004
0.584757541,1.893195375,0.787042955,1.182498392,1.612876439,1.046031933,0.966017241,1.238698158,0.90230175,0.805158006,0.513160202,1.046953028,1.574157481,1.231527806,1.366487536,0.937439352,1.519012556
0.901223793,1.028846162,0.646363212,0.771799636,1.113315378,0.783873613,0.940958949,1.44644343,0.81173958,0.966573777,0.724070907,1.181035732,0.637199747,0.772086463,0.846648946,0.451834574,0.683540201
1.179748718,0.933756499,0.711020243,0.924996743,1.249740916,0.961270217,0.673278585,2.464868112,1.076836125,1.576339753,2.242962018,0.966692763,0.540714615,0.630888017,0.869064088,1.045748225,1.727038797
1.293528851,0.686647236,0.942769303,1.954582585,1.006907095,0.980938843,0.74409697,1.108179378,0.849509721,1.139465009,1.406387974,0.994988018,2.092294028,1.72011603,0.775749465,1.648995344,1.157426918
1.46398479,1.329444558,1.193934078,1.032149879,0.724375187,2.059282673,1.4744069,1.666016967,1.158651863,0.884862814,1.429461028,1.147439826,0.805080533,1.009193137,1.221274092,1.322889912,0.899815417
0.47022484,0.642607286,1.860741786,1.11283993,1.181293837,0.683262208,0.885133516,0.545460238,0.618392014,0.630023091,0.563748455,0.687089802,0.787908748,1.44456872,1.821798365,0.788524227,1.091735193
0.701930643,0.735102962,0.568488036,1.300702565,0.990746095,1.380774419,0.798454602,0.88484491,1.173055616,0.994278561,1.539938111,1.562557996,0.90496458,0.957334651,0.873362282,0.850250704,1.656404916
1.469886803,0.95876055,0.97959111,1.045118307,0.978088358,0.671466408,0.741003212,1.139406483,0.919265164,1.056649545,1.224824441,0.877726881,0.975301414,1.504620714,1.22426962,1.272466935,1.311931049
0.794047673,2.111497167,0.954888397,1.01251551,0.636693456,1.384727967,1.187220373,1.059268765,1.203817735,1.296579858,1.113554434,0.968227487,0.951426967,1.13952471,0.913727537,1.044333008,1.02940298
1.224498191,1.025809786,1.301153929,0.836601651,1.611062862,0.774312885,0.917068623,0.640707815,0.823618935,1.461621668,1.152539531,1.163942638,0.805688318,0.530949411,0.850087149,1.816220237,1.0667576
1.238028499,1.800856223,0.987579285,0.955976721,1.19946242,0.779121946,1.097299842,2.152416857,0.76805232,1.022710381,1.133667923,1.301322507,0.939555177,0.799020784,0.98121642,0.559277367,0.93641511
0.844253275,1.117693659,1.168001612,1.130202167,1.023915247,0.823293198,1.116109958,1.079573735,1.053862304,1.205599041,0.950240044,0.7936714,1.238562019,1.370440342,0.826375862,0.666964894,0.733518679
1.324623704,1.272442314,1.347044632,0.99130725,1.049583295,1.246360841,1.32644525,2.183903641,0.744562304,1.035009922,1.144195331,0.634819966,1.051176152,0.805683966,0.999977178,0.746641052,0.970571342
0.50678677,1.261657879,0.53923382,1.081378392,1.006679879,1.073623748,1.595475022,0.623594765,0.810057959,0.791601656,1.608696369,1.242275784,0.620398498,0.86833962,1.174849189,1.114187123,0.81946178
0.837874917,1.126127971,1.846607553,1.70202863,0.94162039,1.260737805,1.675315166,0.747043405,1.344039017,1.772970193,1.362741537,1.000439436,0.674343812,0.800294301,1.608607026,1.022361922,1.289096206
0.580174848,0.533058333,1.089431068,0.520116794,1.547389851,1.418616534,1.096787425,1.369062004,0.968436586,0.576536722,0.962868225,1.461571147,1.110092052,1.132068959,0.893727549,0.764696908,1.087744224
1.518562832,0.895643121,0.787707802,0.936580844,1.383476294,0.843580893,0.971756699,0.641855007,1.037311301,0.891424212,0.873991232,1.00815143,0.999239775,2.465032249,1.368916012,1.660169815,1.648652297
0.86406987,0.606073215,0.746335911,0.917833695,0.972721681,1.102503297,1.047216784,0.699062249,0.905649245,1.684533185,0.913173593,0.926195493,1.106318599,0.889807724,0.879199236,0.901574874,1.431076978
0.79737881,0.79838421,0.591362257,1.405317906,0.968071757,0.929503993,1.055550403,0.675377365,0.757151065,1.056986428,0.907531125,0.792095973,1.083157558,1.381656832,1.027067157,1.044766562,0.865072404
1.177874307,0.761401249,1.374249805,0.605494334,0.986258812,0.932524842,1.644419977,0.909799186,2.653403847,0.92076038,0.805355129,0.994428568,0.92550517,1.045005581,0.738739772,0.643283284,0.823031149
1.412420341,1.442590311,1.156918454,1.436960278,2.211045265,1.217936678,1.338621929,0.913002459,1.437410376,0.711111524,0.904804523,0.844554516,1.827277311,0.939954139,0.879042008,1.367682993,0.908993298
1.18220596,0.769217558,0.89831081,1.789683382,1.042453092,1.316524411,1.472112036,1.191187683,1.038830444,1.475189149,0.682683388,0.528114232,0.681640231,0.878356323,0.974422212,0.609811578,1.265620362
0.717119104,0.696708072,0.747155091,0.775925978,0.962337408,0.983727924,0.837144019,0.974647332,0.821619579,1.055054782,1.599512825,0.883280562,1.045118096,0.952725393,0.878470693,0.909270043,1.40088397
1.059413051,1.205471029,0.731008679,0.633287123,1.263076197,1.124123757,0.850544606,1.408697832,1.100815945,0.883805141,0.874827928,0.717771653,2.288483648,0.502181953,1.086325143,1.001715192,0.678140774
1.125456133,1.364896179,1.034773196,1.192692185,1.700296599,0.967547651,0.84065015,0.648587477,1.293410905,0.857082372,1.538734423,0.960087448,0.843165173,0.855495239,0.682377163,1.199136866,0.880608616
0.59949805,1.109897856,0.758293323,0.622868494,0.93135171,1.204805847,1.366494267,1.452200045,0.891818807,0.748090127,2.503293978,0.808057539,1.154360009,0.722656059,0.81747018,0.630396639,0.941470972
1.124621055,1.05860689,0.804837444,0.890575322,0.841577488,1.052282889,0.820467692,1.085326738,0.77409215,1.193712046,0.951341139,1.059269649,1.330017601,1.464465874,1.071620976,1.562063089,1.231966803
1.083463419,1.155578027,1.14045679,1.183057982,1.284926947,1.378803175,0.742995563,0.67712671,1.495681864,1.338081947,0.774964102,1.745732913,0.705906636,1.104230805,0.658951267,1.053581141,1.097159334
1.328518782,0.959811936,1.429997559,1.391564403,0.920329382,1.081674325,1.06551327,1.338341939,1.455061353,1.270357762,1.008405052,0.67920235,1.393088604,1.825237074,1.085145159,0.979645504,1.326000829
0.924921449,0.547928492,1.137607231,1.008851331,1.104116434,0.879176761,0.570465172,1.349117279,0.821340314,1.055630456,1.331770742,0.779701562,0.924835477,0.937104022,1.347955486,1.473291168,0.726420443
1.040202556,0.999638925,1.062535749,0.729237583,0.667931866,0.976496906,1.451340999,1.210097996,0.964992277,0.891037619,0.713268985,1.293879922,0.951353432,1.123924175,1.085662965,1.322403519,1.639705833
0.911621462,0.976027489,0.680806069,0.916279725,1.277461114,0.795992865,0.53112022,0.735657114,1.090441988,0.794930106,1.330271341,1.07216726,0.835624426,1.209539259,0.610380713,1.639363436,0.93628022
0.650987778,0.99950977,0.979059153,0.695639506,1.196722258,1.832792543,1.431131931,0.981229852,1.182845662,1.066626051,1.13497609,0.761173961,0.917977401,1.210344008,1.116132936,0.96973636,0.521956243
1.496423475,1.042283701,1.005263543,0.903437252,2.3979243,0.813767642,0.958190051,1.17542354,1.489539494,0.961450639,1.337817661,1.082047582,0.673342971,1.27371914,1.031798343,1.59521826,0.776828435
0.859401538,0.574912811,0.729235816,0.554964613,1.663726837,1.075508012,1.198186535,1.063995906,1.40070728,1.577634642,0.885286826,1.394652705,1.965967442,0.93616346,0.795865616,1.105551749,0.753343808
1.225727267,0.936140767,1.171862542,0.859725465,1.192707159,1.108729891,1.168669698,1.423557808,1.30026083,0.629257424,1.730920674,0.588366728,1.333423231,0.790727301,0.565630557,0.987099622,1.738540464
1.231828196,0.725310741,0.784761155,1.319666866,1.489996521,1.397713581,1.182129033,0.73585756,0.945894165,1.448302604,1.529280385,1.034789989,1.111181202,0.868882626,1.296704927,1.07324961,1.155569891
1.104163722,0.832831191,1.628149208,0.922535472,1.24089807,0.558213343,1.353261105,0.898611711,1.209259544,0.882686312,1.232044658,0.881560431,0.750478144,0.638529889,1.139789391,1.399195379,1.051791108
0.710306275,0.747244064,1.711929674,1.033063974,0.724254529,0.715793958,0.801150792,0.938842666,1.84580066,1.015416217,0.68899818,0.744958724,1.504495125,1.841627503,1.598606628,0.904249085,1.445324652
0.96429558,0.723400774,0.930879739,0.793043185,0.93516929,0.828015556,0.906571428,0.623360367,1.176402917,0.682805031,1.109652802,0.777668314,0.574392516,0.914720396,1.319147088,1.658671357,1.17843376
0.939058565,1.395062605,1.165904428,0.8313994,1.073444275,1.313488033,0.892757676,0.800319424,0.786610191,1.169743684,1.161996436,0.635880406,1.034687228,0.923724432,1.025774962,1.533600751,1.096209603
1.904259183,0.817783547,0.863181804,1.180900329,0.663644405,1.042995637,0.988205962,1.8567281,1.45571378,1.126050688,0.721717802,0.898543728,0.853955464,0.572437655,0.502995495,1.109735589,1.144643646
1.209812247,1.099679545,0.659702437,0.691739992,1.423594455,1.147337964,0.90897753,0.730690973,1.080703862,1.076452835,0.573708191,1.018501025,1.105530266,0.67282002,1.639137459,1.285031707,0.780515206
0.831235727,1.133013355,1.273992008,1.116910353,1.152515046,1.174388837,0.723133951,1.238442934,0.769875714,1.202748035,0.720143122,1.134342369,1.26838344,0.816675679,1.265438111,0.797903783,0.894105493
1.165759549,1.468030766,0.932168271,0.939907791,1.096918094,0.817236102,1.547280148,1.372125658,1.32671966,0.870111088,0.621719078,1.136196384,0.825856964,1.09775287,0.81675825,1.062398212,0.945566558
0.606537742,1.484665525,0.942206197,1.122238294,1.746742361,1.003286964,1.410432304,0.906316734,1.36047486,1.149788796,1.002607264,1.18075048,0.754962682,0.759969641,1.34198107,1.218267994,1.185617083
1.003210989,0.644781023,0.676056616,1.132410975,0.724748138,1.041867124,0.626596303,0.874647907,0.754567866,1.181634229,1.00282369,0.709063289,0.70012656,0.685683331,1.37884927,1.198286781,1.057970406
0.724179754,1.34634154,1.160705308,0.719372985,1.639799246,0.589064808,1.10257328,1.224414933,1.047097057,0.748682,1.078957666,1.062462191,0.909819449,1.16662545,0.860318496,0.677199362,1.313748559
1.286265535,0.618357969,1.141735244,0.7220844,1.307257624,1.328074246,1.355648233,1.725162188,0.651791195,1.123101286,1.605479538,1.008223594,0.810306443,1.394812038,1.083025046,1.438411038,0.733667164
1.012718123,1.059847345,0.752285838,1.117252404,0.919940055,1.464561508,1.01674766,1.082175844,0.764545486,0.605013474,0.497887986,1.195598732,1.561622579,0.956916348,0.625916656,0.710770355,0.701478288
1.228303132,0.751678698,1.093211748,1.044475793,0.818488429,1.463308322,1.097946537,0.631708448,0.974154845,1.093047838,0.860201633,1.465172427,1.142343728,1.39243614,1.779589843,1.646929443,1.111151865
0.630734982,1.011856485,1.208282924,1.107517691,0.921695342,0.53151686,1.011013782,0.68732651,0.830676015,1.283200089,0.774911102,0.794158099,1.793062791,1.369376313,0.715846174,1.248894367,1.975632456
0.864012285,0.681040541,1.106674967,1.30179902,1.060341909,1.002224984,1.104693878,0.726745673,0.738172381,1.26230075,0.850419615,1.355829928,0.749925946,1.117560195,1.243360441,1.06004974,0.838143656
2.54107636,1.021436697,1.169409124,1.624356883,0.871946729,0.774893075,1.048136851,0.521349014,0.774947468,0.762314394,1.357102029,0.762715428,0.857366373,0.846366816,1.445609685,0.897693306,0.745571635
1.127369219,1.258793966,0.835404328,0.663748148,1.085425791,0.983656102,0.984336306,0.867809189,1.112225534,1.028610235,0.946716414,0.482447555,1.445735411,1.256590503,0.982446649,2.001227959,1.441691466
0.620520844,0.72353585,0.707382421,1.170512977,1.025270661,1.553488144,0.699520219,1.094135957,1.062918134,0.884685163,0.686526261,1.838664123,1.303839379,1.223045716,0.695916937,1.200580203,1.568567288
1.045826332,0.917095734,1.191674804,0.737322514,0.658593896,0.601735956,0.915229106,0.776197379,1.434506367,0.950590889,1.283553574,0.828663068,0.750785123,1.271861163,1.159561247,2.379069827,1.813742462
0.883877926,0.443065936,1.193515029,0.980307063,0.918011953,1.662038252,0.400171226,0.859970564,0.53690489,0.682545527,1.129783447,0.914446017,0.77848273,1.640167114,1.150213623,1.322017731,1.39514186
2.163830501,1.253198604,1.236633515,1.117103933,1.196051048,0.994018906,1.002581947,1.076190865,0.505253159,1.437497946,1.233674309,1.279693514,0.848941452,0.748231333,1.198189569,1.413606424,1.188514143
0.632662325,1.318981135,1.193266105,1.505388167,1.172143872,0.89201418,1.154573762,1.071751403,0.652681434,0.888542416,0.8281572,0.922033996,0.755607881,1.076206529,1.104360839,0.880949804,0.883655606
1.52492075,0.722958902,1.199505176,0.866513774,0.892413716,0.798739042,0.640487434,1.429253507,0.56040577,0.963797595,1.070073197,1.288279375,1.060355146,0.94708992,0.85679647,0.915088001,1.213068893
1.148460825,0.650766275,0.968416599,1.396848789,1.365440739,0.765475698,1.096448669,0.681511655,0.978939575,1.464298196,0.571734515,1.243605365,0.671537653,1.705759116,1.215263659,1.310919105,1.095370624
1.417916917,0.708899275,0.599136352,0.942474099,0.986331831,0.740587453,1.070434037,1.233127715,1.335935953,1.483238332,0.951516419,0.958629219,0.883072448,0.97473715,1.357184939,0.973782987,0.999192947
0.758820899,1.7994068,0.87300987,0.509653115,0.929196665,0.692807073,0.801718806,1.146643157,1.523411308,1.426638329,0.600844971,0.607394534,1.675691192,0.765338382,0.927008898,2.239136865,1.205766571
1.084236374,2.08290748,1.076310469,0.902658669,0.527092629,1.491142695,1.161931696,0.928310472,1.666076352,1.677591622,0.742955989,0.67507943,1.328475312,0.921132784,1.110712076,0.873454283,1.321870525
1.120699819,1.48778809,0.953034743,0.506675418,1.321993192,1.151007577,1.168576846,1.174599063,1.28174253,1.441768394,1.032884356,1.471219066,0.876829977,0.762557729,1.307325005,1.345517951,0.862322709
1.098772039,1.767436519,1.002988923,0.992776256,1.022751323,1.944431664,0.865924422,0.932488315,1.101969858,1.160549386,0.720477875,0.616230471,0.789459865,0.955058559,0.843911164,0.517625541,0.930832283
0.735418205,1.007320223,0.934788425,0.969599087,1.048073725,1.053212398,0.840008347,1.384770656,1.821920953,0.677794617,0.692931643,0.523514587,0.842963573,0.505342959,0.75569105,0.674542562,1.083069122
1.108977987,1.270080617,1.322528326,0.701780011,1.422683318,0.932084519,1.47708689,1.384787042,0.873127407,1.732321365,1.41297532,0.879959287,1.100772981,1.636775611,0.789147877,0.757670105,1.110331161
1.269091334,1.185545798,0.73640926,1.913542218,1.248065131,1.127124464,1.169306357,1.182927383,1.295586925,1.196789994,0.872913691,0.637340414,0.743278971,0.807125671,1.606662911,1.330456654,1.223113851
1.300100749,0.885311078,0.711783623,1.208118456,1.616958029,0.605697551,0.7361728,0.596238256,0.775654187,0.718521377,1.650345969,0.747363447,1.229703485,1.40916894,0.684968227,0.802874374,0.821224367
0.966584751,0.941718291,0.974366265,1.063943666,1.021732425,1.003905168,1.26227824,0.848849852,1.064219624,1.024023557,0.571626166,0.826496474,1.04908317,0.85627131,1.37365835,0.757145849,0.738090892
0.878061874,1.177786001,0.923017347,0.564581361,1.427186518,0.899333835,1.003083057,0.859319042,1.124631473,0.920595268,0.801083392,2.060040491,0.970435002,0.878079705,0.827655977,1.13720592,0.905345064
1.093787531,0.950009131,0.75899399,1.295230888,1.247541577,0.915325333,0.708564098,1.679095228,1.485088859,1.380069056,0.966342513,1.435272096,1.079576252,1.007774514,0.851470445,0.860867738,0.670645112
1.262841896,1.100223417,0.598012282,1.451484684,0.956233347,1.107557617,1.393811047,1.252925766,1.567266412,0.629896086,0.481113054,1.079434774,0.72740678,0.879765711,0.917536144,1.23675708,0.860299845
1.047691678,1.143273362,0.770528697,0.843167131,0.747113276,0.645018955,1.160238257,0.974732844,1.182138158,1.058456236,1.692694228,0.93119687,1.553520848,1.373852957,0.491604909,1.320972549,1.606696771
0.923683206,1.105008112,0.710873461,1.165711144,0.672676661,0.941977686,1.243721103,1.150248351,0.494857536,0.956700525,0.830609882,0.940762828,0.809041813,0.900351484,0.838708764,0.881431444,1.270469046
0.831528435,0.911550317,1.21135634,1.221487923,1.224556642,1.1996598,0.881238676,1.373860527,0.495469358,0.893871664,1.055495945,0.949094536,0.971019695,1.153443132,1.616137118,0.822500719,0.978088448
1.169697614,1.069304999,1.23118242,0.690220353,0.949759307,0.860537899,1.330630029,1.057303109,0.680806981,1.171468943,1.032373202,0.824534154,0.750285803,1.227044958,1.014142327,0.897311141,0.695762619
1.341472871,1.006403616,0.917202213,0.702805944,1.246179613,0.690642696,1.058914386,0.820853855,0.997787416,0.832720567,0.629304028,0.723746997,2.165455003,1.308647789,0.781220843,1.585026652,1.717269026
0.792015956,0.468511949,0.914559619,0.841194689,1.653901063,0.783636549,1.317370084,0.600338829,0.870814849,0.875841582,1.074271905,0.580726878,0.874041208,1.046969993,0.634854893,0.723852616,1.369619713
1.383883655,0.81777813,0.539990338,0.926371084,0.903183022,1.104621064,1.362345273,1.242817376,1.44682058,1.034618945,1.009514399,1.315785966,0.915166538,1.287251679,0.806132545,0.900058531,1.102662083
0.479102605,1.567705917,1.292338961,1.242075414,0.993837114,1.030115196,0.726163611,1.079460522,1.166794784,1.167191834,0.806412557,1.034396526,0.967286227,0.541709099,1.197043908,1.123477427,1.156535583
1.2585982,0.892770378,0.746606662,0.755595227,1.463994833,0.826859665,0.794548693,1.277269192,0.692306718,0.924252104,0.920108645,1.335500689,1.054475067,1.259699678,0.778543457,0.89404059,1.301944177
0.921965099,0.990107068,1.172976053,1.111335429,0.709342919,0.580605392,1.120623469,0.875265541,1.045294731,1.383038163,0.983172271,1.426375393,1.320618627,1.216503125,0.780352484,0.955146341,0.849744739
1.252334578,0.673188748,0.920415394,1.075789507,1.094517312,1.020708432,0.596050255,0.913206124,1.255347098,1.801869663,1.252300096,1.127356345,1.361136498,1.179634704,0.752141517,0.85202808,1.112499692
0.976843424,0.996343122,1.408814902,1.410085644,1.114027836,0.707379548,0.855574934,1.207098118,1.332287854,1.174981221,0.876709042,0.664091353,1.279634277,0.841290785,1.696662966,0.879465643,0.898624203
1.823554628,1.15664931,0.629666972,0.677639559,1.387479201,1.082409436,1.221203543,0.702556216,0.814044471,1.105595437,0.590367371,1.143828617,0.744383361,0.904071239,1.415534476,1.546953519,0.730551077
1.04464888,0.719001059,1.323620694,0.85470445,1.20387479,0.688763632,0.993554518,1.229650388,1.1565416,0.861253772,1.175765702,0.715051339,1.099021483,1.247688234,1.134593289,0.74813629,1.195860315
1.008729441,0.917018551,0.925338435,1.351869345,0.850759744,0.796887822,1.053104896,1.163990865,0.947165444,1.613837619,1.314243626,1.411621507,0.926689383,0.435693432,1.45825929,0.857851236,1.798222909
0.714944424,0.674182116,0.847125877,0.958010356,1.165089376,0.756951192,1.525935937,1.313514717,0.889146669,0.53467177,0.978632047,1.276018911,0.854301102,0.789885816,1.230475623,1.309889953,0.87233894
0.961588542,1.029287613,1.015925743,0.761537666,0.751667516,1.04279025,1.124688245,0.689466096,1.203628966,0.773814108,1.420231754,0.842407429,1.324908856,0.940216042,1.010393043,0.570999526,0.64168484
0.790608221,1.073587767,1.138322905,0.576751444,1.242028053,1.193594744,0.866170904,1.273719391,0.703256341,1.477523593,0.940682844,0.655932249,0.831235277,1.117169576,0.699869975,0.897285284,1.267857819
0.780485976,1.419251319,0.856031958,1.060370577,1.083281688,1.091809687,0.886731629,0.866407598,0.748254163,1.636508226,0.972620082,1.411654428,1.19552633,0.734943211,0.614796968,1.133639308,1.0895978
0.52297935,1.179487255,1.152792344,1.425719611,1.085221635,0.772290028,0.768014396,0.652862522,1.613738441,0.87943196,0.785959555,1.458046628,1.297296733,0.818780302,1.332027267,0.838365937,0.845295618
0.675577356,0.767529879,0.99804185,0.894823389,0.924776871,1.137303054,1.238217758,1.13046965,0.762879865,1.288195748,1.192603183,1.927316556,2.15032905,1.536860009,0.712277516,1.1641967,1.326766772
0.971097021,2.120074763,0.773940078,0.927834786,0.725389958,0.814341531,0.895434922,0.886805039,1.343140754,0.982230608,1.026578311,1.545465454,1.405746474,0.724108439,1.174047448,1.270128989,0.865568531
0.969268226,0.939032649,0.981799595,0.971401162,0.882099977,0.600800682,0.771826066,0.877734372,0.812977758,0.633741014,0.930357631,1.128202614,0.775214019,0.894210397,1.265533525,1.162477974,1.285039037
0.690563021,1.043486456,0.841926428,0.912806027,0.82865092,0.827760488,0.85051156,0.503672267,0.871190444,0.727129304,1.034546159,1.162300373,1.007695717,0.879259993,0.974490984,0.847163873,1.188086849
0.796344859,0.970437612,0.854795382,0.933623032,0.912521501,1.641988502,1.336196869,0.782559639,1.4579109,1.181529392,0.748693341,0.583043638,1.070206249,1.701672791,0.67028075,0.790791127,0.698572995
0.600930648,0.973610661,0.638702834,1.001295837,0.995802654,1.100522873,1.045169852,0.654803916,1.167500521,1.297969166,1.002154745,0.710739677,1.640926694,1.030579893,0.68707969,0.97872791,0.820875637
1.509022319,0.940507805,0.499555845,1.194870079,0.886428349,1.084106732,0.997792879,1.240246344,1.271611048,0.925366792,1.016244887,1.004599253,1.318660079,1.20632498,0.856437138,0.969613378,1.011359957
1.25317626,0.694693941,0.992721509,0.770204846,1.040934025,0.94495424,0.697096722,1.028773142,0.834702546,1.048917786,1.278260075,1.010823048,1.039382031,1.10554108,1.058942291,1.572927365,1.022755868
0.97964911,0.909909558,0.652693839,1.205772175,0.975766341,1.178093648,0.782066047,1.619725249,1.287966692,1.123324393,0.889757455,0.949271093,1.459796484,0.693414076,0.98392193,1.529050071,1.872487856
1.146464139,1.068710549,0.684258992,0.802706536,1.019646585,0.850555573,1.004434604,1.219111703,1.294769222,0.672438359,0.870241878,1.498098594,1.11559672,0.739680165,0.836357855,0.802929251,0.888619198
1.049194613,0.859499081,1.211827553,1.211322649,0.489801464,0.934013877,1.959955404,1.124814934,0.781618965,0.90576743,1.375286205,1.195932544,0.963570036,0.995472203,0.913769491,0.899768688,0.970685706
1.350482431,0.802697205,0.97001605,0.88161539,0.772420267,1.591202223,1.050589627,0.973670401,1.835838478,1.088485957,0.995675428,0.927222906,0.726220512,1.078923161,1.739353656,0.479779704,1.376564624
1.483798585,1.124928361,1.067842655,1.310375854,0.789939604,0.402597772,1.042404914,0.864539809,1.42622957,0.59153039,0.697560975,1.096452993,1.281883132,1.14821245,1.311925218,1.016433415,0.992825196
0.914400484,0.576457938,1.793925321,1.32754402,1.084028648,0.896011125,1.07880387,1.35239122,1.403005031,1.381286168,0.750983076,0.858405957,0.8196471,0.576866177,1.207748519,1.463182445,0.519252746
1.779820242,0.868811156,1.46153573,0.83355357,1.426359953,0.840435431,1.183158003,0.722288658,0.715417034,1.298066426,0.95142096,1.180789031,1.789029393,0.775316263,0.652552625,0.811111854,1.488212096
1.031664723,1.331032434,1.981589074,1.109086434,0.830199588,1.09237257,1.062349873,1.828596332,0.625513123,1.546246386,1.535356353,1.105247045,1.35955473,0.576199121,0.816355712,1.392509952,1.490985083
1.252811805,0.844404438,0.61613401,1.644982272,0.891246437,1.284773988,0.578903979,1.042213723,1.897226647,1.043231365,1.444211947,1.343205506,0.904415502,1.248610884,0.968496911,1.118868781,1.200713872
1.043931335,0.841906053,1.320680136,1.023391042,1.088287495,1.261650117,1.2768379,1.135416556,1.251812907,0.795699689,1.856559352,2.108355944,0.616975356,1.076811043,0.90764403,0.796467876,1.544026912
0.541689973,1.237176799,0.7341114,1.58498363,0.678132019,1.101185524,0.965332933,0.940786576,1.192633155,0.754087775,1.023734397,1.232499258,0.849230366,0.895222899,1.346888791,0.950315306,1.579023102
0.914812879,1.338780802,0.63788758,1.514077872,0.907488436,1.118017916,0.846253788,1.092074305,1.708475693,0.87567623,1.078159435,0.952701404,1.066057869,1.029533428,1.445011877,1.472851744,1.323999689
0.950982363,1.544287033,0.791815629,1.12415738,0.873072105,1.355631121,1.152467342,0.964270912,1.415701577,1.341339008,1.082138006,0.798906674,0.705066186,0.985842189,0.806886899,0.486936924,0.896440222
0.911043657,1.043096303,1.661525268,0.668660088,0.954193784,1.504759597,0.942693966,1.529315518,0.998988795,0.738809014,0.849105369,0.87522726,1.551852622,0.832032343,0.898784461,1.047627882,1.292549952
0.870043494,1.53646744,0.857516591,1.39930504,0.860554129,0.957196023,0.51547929,1.050728413,0.906270836,1.195538862,1.45818069,0.883314446,1.566363587,0.617052506,0.84453629,1.408616068,0.796900778
